Client Name,Client Version,Solution Name,Test Run ID,Scenario Name,Total Time (seconds),Core Restore Time (seconds),Force,Global Packages Folder .nupkg Count,Global Packages Folder .nupkg Size (MB),Global Packages Folder File Count,Global Packages Folder File Size (MB),Clean Global Packages Folder,HTTP Cache File Count,HTTP Cache File Size (MB),Clean HTTP Cache,Plugins Cache File Count,Plugins Cache File Size (MB),Clean Plugins Cache,Kill MSBuild and dotnet Processes,Processor Name,Processor Physical Core Count,Processor Logical Core Count
MSBuild.exe,5.8.0.0,OrchardCore,2020-08-31T01:00:56.7016872Z,arctic,47.1234112,,True,614,249.173068,14489,1563.794242,True,1032,249.519315,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.8.0.0,OrchardCore,2020-08-31T01:00:56.7016872Z,cold,40.4568458,,True,614,249.173068,14489,1563.794242,True,1035,249.519972,False,0,0,False,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.8.0.0,OrchardCore,2020-08-31T01:00:56.7016872Z,cold,41.2537489,,True,614,249.173068,14489,1563.794242,True,1035,249.519972,False,0,0,False,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.8.0.0,OrchardCore,2020-08-31T01:00:56.7016872Z,cold,40.5512032,,True,614,249.173068,14489,1563.794242,True,1035,249.519972,False,0,0,False,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.8.0.0,OrchardCore,2020-08-31T01:00:56.7016872Z,force,26.8334686,,True,614,249.173068,14489,1563.794242,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.8.0.0,OrchardCore,2020-08-31T01:00:56.7016872Z,force,26.4647447,,True,614,249.173068,14489,1563.794242,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.8.0.0,OrchardCore,2020-08-31T01:00:56.7016872Z,force,25.6679256,,True,614,249.173068,14489,1563.794242,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.8.0.0,OrchardCore,2020-08-31T01:00:56.7016872Z,noop,9.1728453,,False,614,249.173068,14489,1563.794242,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.8.0.0,OrchardCore,2020-08-31T01:00:56.7016872Z,noop,9.1415029,,False,614,249.173068,14489,1563.794242,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.8.0.0,OrchardCore,2020-08-31T01:00:56.7016872Z,noop,9.1665334,,False,614,249.173068,14489,1563.794242,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
NuGet.exe,5.8.0.0,OrchardCore,2020-08-30T21:09:15.9706639Z,warmup,50.0469882,,True,614,249.173068,14489,1563.794242,True,1035,249.519972,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
NuGet.exe,5.8.0.0,OrchardCore,2020-08-30T21:09:15.9706639Z,arctic,42.9753978,,True,614,249.173068,14489,1563.794242,True,1035,249.519972,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
NuGet.exe,5.8.0.0,OrchardCore,2020-08-30T21:09:15.9706639Z,arctic,40.4627404,,True,614,249.173068,14489,1563.794242,True,1035,249.519972,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
NuGet.exe,5.8.0.0,OrchardCore,2020-08-30T21:09:15.9706639Z,arctic,39.8652044,,True,614,249.173068,14489,1563.794242,True,1035,249.519972,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
